,RT_LMP,RT_MCC,RT_MCE,RT_MCL,RT_MGHG,DA_LMP,DA_MCC,DA_MCE,DA_MCL,DA_MGHG,Export,Generation,Import,NP15_Solar_Renewable Forecast Actual Generation,NP15_Wind_Renewable Forecast Actual Generation,SP15_Solar_Renewable Forecast Actual Generation,SP15_Wind_Renewable Forecast Actual Generation,ZP26_Solar_Renewable Forecast Actual Generation,NP15_Solar_Renewable Forecast Day Ahead,NP15_Wind_Renewable Forecast Day Ahead,SP15_Solar_Renewable Forecast Day Ahead,SP15_Wind_Renewable Forecast Day Ahead,ZP26_Solar_Renewable Forecast Day Ahead,HLY-CLDH-NORMAL_USW00023129,HLY-CLDH-NORMAL_USW00023174,HLY-CLDH-NORMAL_USW00023188,HLY-HTDH-NORMAL_USW00023129,HLY-HTDH-NORMAL_USW00023174,HLY-HTDH-NORMAL_USW00023188,HLY-TEMP-NORMAL_USW00023129,HLY-TEMP-NORMAL_USW00023174,HLY-TEMP-NORMAL_USW00023188,DART,friday,weekend,hour,Total_Solar_Actual,Total_Solar_Forecast,Total_Wind_Actual,Total_Wind_Forecast,Total_Wind_Solar_Actual,Total_Wind_Solar_Forecast,renew_forecast_error,prev_day_renew_forecast_error,prev_day_Export,prev_day_Generation,prev_day_Import
2022-08-25 05:00:00-07:00,79.93240083333333,0.04185500000000001,81.50067333333332,-1.6101283333333332,0.0,90.02702,-0.39394,92.85373,-2.43277,0.0,1684.9266666666665,18960.3325,8797.581666666667,-4.52234,959.76226,-33.70214,256.87721,-5.92319,0.0,878.19,0.0,658.49,0.0,14.8,9.5,10.4,0.0,0.0,-777.7,79.8,74.5,75.4,10.09461916666666,0,0,5,-44.14767,0.0,1216.63947,1536.68,1172.4918,1536.68,-364.18820000000005,-599.44955,1580.5916666666665,19266.828333333335,8225.506666666666
2022-08-25 06:00:00-07:00,90.8742075,-0.21369249999999998,92.36206916666667,-1.27417,0.0,110.09263,-0.37124,112.99496,-2.53109,0.0,2099.1783333333333,20418.068333333333,8683.4225,21.04861,819.68122,206.61159,187.62885,14.63984,31.74,821.6,272.93,519.73,23.06,16.0,9.5,10.8,0.0,0.0,0.0,81.0,74.5,75.8,19.218422500000003,0,0,6,242.30004,327.73,1007.31007,1341.33,1249.61011,1669.06,-419.44988999999987,-581.9942500000002,1849.6341666666667,20907.215833333332,7850.981666666667
2022-08-25 07:00:00-07:00,86.49000916666667,0.0,89.63964750000001,-3.1496399999999998,0.0,86.39213,0.0,89.3496,-2.95747,0.0,2273.804166666667,22577.959166666667,7859.450833333333,679.86484,599.9805,2800.91509,68.39226,535.01748,743.62,745.89,2977.7,340.06,615.6,16.7,9.1,10.7,0.0,0.0,0.0,81.7,74.1,75.7,-0.09787916666667229,0,0,7,4015.7974099999997,4336.92,668.37276,1085.95,4684.170169999999,5422.87,-738.6998300000005,-972.4143299999996,2049.008333333333,21988.367499999997,8054.520833333333
2022-08-25 08:00:00-07:00,72.86733083333333,0.0,75.59204083333334,-2.7247074999999996,0.0,75.55973,0.0,79.12013,-3.56041,0.0,2487.1833333333334,24379.740833333333,6598.343333333333,1552.41007,552.71387,5838.8098,12.25277,1342.95212,1557.8,624.01,5940.54,193.86,1343.93,16.1,8.4,10.4,0.0,0.0,0.0,81.1,73.4,75.4,2.692399166666675,0,0,8,8734.171989999999,8842.27,564.9666400000001,817.87,9299.13863,9660.140000000001,-361.00137000000177,-895.6580200000008,2126.18,23130.7625,7139.830833333333
2022-08-25 09:00:00-07:00,73.30383416666668,0.0,76.57953166666667,-3.2756933333333333,0.0,72.87622,-0.79377,76.7076,-3.03762,0.0,2539.3058333333333,25537.440000000002,6196.201666666667,1787.93194,392.53033,7231.82941,2.25291,1705.33042,1756.53,505.07,7113.08,125.08,1688.34,14.7,7.3,9.8,0.0,-777.7,0.0,79.7,72.3,74.8,-0.42761416666667174,0,0,9,10725.09177,10557.95,394.78324,630.15,11119.875010000002,11188.1,-68.2249899999988,-248.94198999999935,2406.585,24280.72,6595.845
2022-08-25 10:00:00-07:00,73.41498416666667,0.0,76.70643249999999,-3.2914483333333333,0.0,73.57124,-0.274,77.0184,-3.17316,0.0,2522.5214285714287,27050.852857142858,6028.501428571429,1803.30742,288.95668,8181.37535,11.83746,1848.95481,1818.93,401.76,7733.72,109.85,1850.49,12.4,5.9,8.6,0.0,-777.7,-777.7,77.4,70.8,73.6,0.15625583333333282,0,0,10,11833.637579999999,11403.14,300.79414,511.61,12134.431719999999,11914.75,219.68171999999868,-49.440160000001924,2490.5525000000002,25632.71083333333,6339.005
2022-08-25 11:00:00-07:00,76.41743583333333,0.0,78.12345,-1.7060158333333335,0.0,76.40374,-0.65506,80.41198,-3.35318,0.0,2607.185,28357.000833333335,6065.331666666666,1776.09086,209.59989,8553.26461,51.40886,1909.53956,1849.65,384.36,7979.22,148.26,1940.35,9.4,4.2,6.9,0.0,0.1,-777.7,74.4,69.1,71.9,-0.013695833333329688,0,0,11,12238.89503,11769.220000000001,261.00874999999996,532.62,12499.90378,12301.840000000002,198.0637799999986,-193.77599000000373,2662.9741666666664,27449.1975,6272.086666666667
2022-08-25 12:00:00-07:00,79.31906,0.0,83.1845675,-3.865509166666667,0.0,86.64335,0.0,89.98167,-3.33832,0.0,3484.9366666666665,29644.604166666668,6426.186666666667,1759.95268,235.5294,8686.24907,95.6826,1931.54872,1846.52,394.38,7952.84,220.54,1966.82,6.5,2.9,5.5,-777.7,0.2,-777.7,71.5,67.7,70.5,7.324290000000005,0,0,12,12377.75047,11766.18,331.212,614.92,12708.96247,12381.1,327.86247000000003,-468.0374800000027,3189.5550000000003,29339.977499999997,6716.965
2022-08-25 13:00:00-07:00,81.29060666666666,0.0,83.13680666666666,-1.8462008333333333,0.0,94.36582,0.0,97.99151,-3.62569,0.0,3707.8958333333335,31226.485,7107.168333333334,1758.59364,292.57766,8188.31304,203.36857,1897.27077,1838.11,414.4,7852.47,326.82,1966.49,5.0,2.7,5.1,0.1,0.3,-777.7,69.9,67.3,70.0,13.075213333333338,0,0,13,11844.17745,11657.07,495.94623,741.22,12340.123679999999,12398.289999999999,-58.16632000000027,-670.0868799999971,3767.1625,31227.240833333333,7348.616666666666
2022-08-25 14:00:00-07:00,94.62143583333334,1.2605425,97.87588083333333,-4.514986666666666,0.0,102.40731,0.0,106.66317,-4.25586,0.0,4190.776666666667,33225.90666666667,7021.060833333333,1762.53162,397.32825,7438.05252,542.96744,1878.68223,1829.93,485.0,7593.17,508.36,1936.27,4.2,2.5,4.8,0.1,0.4,-777.7,69.1,67.1,69.7,7.785874166666659,0,0,14,11079.266370000001,11359.37,940.29569,993.36,12019.562060000002,12352.730000000001,-333.16793999999936,-768.0613599999997,4311.912499999999,33064.354166666664,7521.420000000001
2022-08-25 15:00:00-07:00,101.55627916666667,5.7400425,101.28718166666665,-5.4709441666666665,0.0,114.13405,0.0,119.22496,-5.09091,0.0,4366.776666666667,35371.573333333334,6960.535833333332,1786.09192,574.59759,7135.69467,925.25464,1835.1601,1815.3,599.08,7162.96,868.63,1860.55,3.7,2.4,4.5,0.2,0.4,0.1,68.5,66.9,69.5,12.577770833333332,0,0,15,10756.94669,10838.81,1499.85223,1467.71,12256.798920000001,12306.52,-49.72107999999935,-1946.1385599999976,4385.734166666666,34860.29083333333,7470.753333333333
2022-08-25 16:00:00-07:00,111.28289166666667,0.37575833333333336,114.68505666666665,-3.7779225000000003,0.0,120.27648,0.0,125.87806,-5.60157,0.0,4545.525000000001,36578.27333333333,7296.4975,1706.25992,697.69039,5934.6467,1545.20141,1700.9086,1764.83,718.36,6450.83,1383.11,1713.02,3.2,2.2,4.3,0.3,0.5,0.1,67.9,66.7,69.2,8.993588333333335,0,0,16,9341.81522,9928.68,2242.8918,2101.47,11584.70702,12030.15,-445.4429799999998,-1669.7918200000004,4395.356666666667,36221.80333333334,7614.374166666667
2022-08-25 17:00:00-07:00,102.76987833333334,1.5232466666666669,103.68422666666667,-2.4375941666666665,0.0,129.25237,0.0,129.25237,0.0,0.0,4565.409166666666,36440.74916666667,8074.9975,1508.54195,747.71559,4776.08529,1907.39251,1354.38941,1543.98,811.96,4973.11,1709.2,1382.83,,2.0,3.9,,0.5,0.1,,66.5,68.9,26.482491666666675,0,0,17,7639.01665,7899.92,2655.1081,2521.16,10294.124749999999,10421.08,-126.95525000000089,-1893.6705900000006,4393.714,36482.008,8144.071000000001
2022-08-25 18:00:00-07:00,107.85980083333334,0.5444858333333333,112.06453416666666,-4.749215,0.0,156.92903,0.0,156.92903,0.0,0.0,4352.69,34751.284166666665,8865.911666666667,723.96073,854.67449,1709.3414,2122.00713,573.52357,803.63,880.85,1821.81,1923.64,664.84,,1.8,3.8,,0.6,0.1,,66.2,68.6,49.06922916666667,0,0,18,3006.8257,3290.28,2976.68162,2804.4900000000002,5983.50732,6094.77,-111.26268000000073,,,,
2022-08-25 19:00:00-07:00,115.16380666666667,0.09527833333333334,119.02494666666666,-3.9564191666666666,0.0,174.31294,0.0,179.0212,-4.70826,0.0,3918.6883333333335,33159.04083333333,9185.635833333334,40.93734,934.64906,12.67491,2215.34061,25.81582,76.04,943.29,96.22,1993.15,47.16,,1.7,3.6,,0.7,0.2,,66.0,68.4,59.149133333333324,0,0,19,79.42807,219.42,3149.98967,2936.44,3229.41774,3155.86,73.55773999999974,-346.94021999999995,3439.8325,32493.23,9192.183333333332
2022-08-25 20:00:00-07:00,95.90346583333333,2.1124525,96.71145250000001,-2.9204399999999997,0.0,140.21,0.0,144.30836,-4.09836,0.0,3143.7666666666664,31011.850833333334,9580.964166666667,-5.06253,1046.62161,-37.82981,2404.99542,-6.9817,0.0,975.77,0.15,2095.43,0.0,,1.5,3.4,,0.8,0.2,,65.7,68.2,44.30653416666668,0,0,20,-49.87404000000001,0.15,3451.6170300000003,3071.2,3401.74299,3071.35,330.3929900000003,-162.26221000000032,3134.0558333333333,31014.68416666667,10241.750833333334
2022-08-25 21:00:00-07:00,97.13364916666667,1.6729808333333331,98.75823333333334,-3.297564166666667,0.0,122.73712,0.0,127.00447,-4.26735,0.0,3066.9383333333335,28697.069166666668,9377.6725,-4.25035,1047.80905,-35.95411,2566.08515,-6.23171,0.0,1006.96,0.0,2188.82,0.0,,1.4,3.2,,0.8,0.2,,65.6,68.0,25.603470833333333,0,0,21,-46.43617,0.0,3613.8941999999997,3195.78,3567.45803,3195.78,371.6780299999996,-235.4448900000002,2746.1,29458.983333333334,9039.1175
2022-08-25 22:00:00-07:00,83.24999166666667,0.3465358333333333,85.46096166666666,-2.5575058333333334,0.0,98.38821,0.0,101.45206,-3.06385,0.0,2514.5641666666666,25357.0325,9974.305833333334,-3.94439,1006.82143,-35.64309,2513.59771,-5.99831,0.0,1030.52,0.0,2266.91,0.0,1.8,1.4,3.0,0.8,0.9,0.3,65.9,65.5,67.8,15.138218333333327,0,0,22,-45.58579,0.0,3520.41914,3297.43,3474.83335,3297.43,177.40335000000005,-433.81458999999995,2033.0166666666667,26470.649166666666,9235.046666666667
2022-08-25 23:00:00-07:00,77.6533875,-0.8322741666666666,80.51696916666667,-2.0313066666666666,0.0,88.50144,-1.51484,92.96321,-2.94693,0.0,2341.601666666667,22981.796666666665,9618.410833333333,-3.844,1018.31256,-35.62468,2410.18915,-5.95871,0.0,1017.15,0.0,2213.38,0.0,1.9,1.6,3.1,0.7,0.7,0.2,66.2,65.9,67.9,10.848052500000009,0,0,23,-45.42739,0.0,3428.50171,3230.53,3383.07432,3230.53,152.54431999999997,-275.54987000000006,1877.8075,23047.474166666667,9320.979166666666
2022-08-26 00:00:00-07:00,74.31081,-5.144305,81.247305,-1.7921916666666666,0.0,80.70365,-3.97327,86.76803,-2.09111,0.0,1891.0166666666667,21581.5525,9148.079166666666,-3.85711,1023.71108,-35.39922,2179.20608,-6.04663,0.0,1090.91,0.0,2172.14,0.0,3.6,3.0,4.0,0.2,0.3,0.2,68.3,67.8,68.9,6.3928399999999925,1,0,0,-45.30296,0.0,3202.91716,3263.05,3157.6142,3263.05,-105.4358000000002,-755.4439999999997,1701.4724999999999,21414.342500000002,9199.790833333334
2022-08-26 01:00:00-07:00,81.852975,-1.9039108333333334,85.999705,-2.24282,0.0,80.07451,-2.29759,84.26814,-1.89603,0.0,1969.8466666666666,20348.350833333334,8974.908333333333,-3.85516,1002.87467,-35.58249,1817.6682,-5.97406,0.0,1087.16,0.0,2099.0,0.0,6.2,5.3,5.5,0.1,0.1,0.1,71.1,70.3,70.5,-1.778464999999997,1,0,1,-45.41171,0.0,2820.54287,3186.16,2775.1311600000004,3186.16,-411.0288399999995,-662.51709,1846.0083333333332,19634.673333333332,9227.553333333333
2022-08-26 02:00:00-07:00,77.71191499999999,-0.7709416666666667,80.52132666666667,-2.0384716666666667,0.0,76.40639,-4.55527,82.74903,-1.78738,0.0,1933.3841666666667,18640.239166666666,9068.57,-3.88528,995.8585,-34.8875,1374.2989,-5.97413,0.0,1038.82,0.0,1993.89,0.0,9.5,7.8,7.5,-777.7,-777.7,-777.7,74.5,72.8,72.4,-1.3055249999999887,1,0,2,-44.74691000000001,0.0,2370.1574,3032.71,2325.41049,3032.71,-707.2995099999998,-400.7818299999997,1748.1358333333335,18865.658333333333,8569.929166666667
2022-08-26 03:00:00-07:00,81.00501,1.7169916666666667,81.34834333333333,-2.060325833333333,0.0,75.59374,-4.2041,81.83554,-2.03771,0.0,1801.006666666667,17929.240833333333,8854.023333333333,-3.8001,891.09439,-34.64159,1102.31441,-5.83085,0.0,974.16,0.0,1845.91,0.0,12.2,9.0,8.9,-777.7,-777.7,-777.7,77.1,74.0,73.9,-5.411270000000002,1,0,3,-44.27254,0.0,1993.4088,2820.07,1949.13626,2820.07,-870.9337400000002,-597.2320599999998,1685.3008333333335,18188.02666666667,8379.865
2022-08-26 04:00:00-07:00,85.75819833333333,0.7452783333333333,87.21613,-2.2032083333333334,0.0,77.84031,-3.58302,83.30604,-1.88272,0.0,1925.6325,17763.210833333334,8755.3175,-3.82245,796.41384,-34.7603,805.88595,-7.53799,0.0,896.21,0.0,1708.8,0.0,13.8,9.4,10.0,0.0,-777.7,-777.7,78.8,74.4,75.0,-7.917888333333323,1,0,4,-46.120740000000005,0.0,1602.29979,2605.01,1556.17905,2605.01,-1048.8309500000003,-521.4673700000001,1655.1291666666666,18272.171666666665,8397.6575
2022-08-26 05:00:00-07:00,84.19095416666666,4.448263333333333,81.56464333333334,-1.8219533333333333,0.0,83.0,-1.79817,84.79817,0.0,0.0,2015.5966666666666,18342.9525,9238.133333333333,-3.84852,699.089,-34.98818,809.99552,-5.94901,0.0,818.46,0.0,1583.38,0.0,15.1,9.6,10.5,0.0,0.0,-777.7,80.1,74.6,75.5,-1.190954166666657,1,0,5,-44.78571,0.0,1509.08452,2401.84,1464.29881,2401.84,-937.5411900000001,-364.18820000000005,1684.9266666666665,18960.3325,8797.581666666667
2022-08-26 06:00:00-07:00,97.0379575,11.074935000000002,86.93409416666667,-0.9710716666666667,0.0,89.15033,-3.84021,95.62993,-2.63939,0.0,2242.265,19951.647500000003,9206.190833333332,22.1459,673.07872,245.85046,827.06642,15.47905,28.37,737.87,273.62,1524.95,22.18,16.2,9.5,10.9,0.0,0.0,0.0,81.2,74.5,75.9,-7.887627500000008,1,0,6,283.47541,324.17,1500.14514,2262.82,1783.62055,2586.9900000000002,-803.3694500000001,-419.44988999999987,2099.1783333333333,20418.068333333333,8683.4225
2022-08-26 07:00:00-07:00,81.52073,4.189569166666667,80.61036,-3.2791975,0.0,80.67802,-0.05423,83.94744,-3.21519,0.0,1918.7224999999999,21685.930833333336,8768.449999999999,695.48889,607.12018,3061.65213,728.04346,550.27138,734.64,667.14,3110.24,1353.91,625.24,16.8,9.1,10.9,0.0,0.0,0.0,81.8,74.1,75.9,-0.8427099999999967,1,0,7,4307.4124,4470.12,1335.16364,2021.0500000000002,5642.57604,6491.17,-848.5939600000002,-738.6998300000005,2273.804166666667,22577.959166666667,7859.450833333333
2022-08-26 08:00:00-07:00,59.1172425,-1.9315716666666667,62.631755,-1.58294,0.0,71.51444,-1.35811,72.87255,0.0,0.0,2079.8058333333333,22480.334166666667,8129.829166666666,1557.72305,486.16906,6331.80319,651.76847,1362.34861,1556.97,562.22,6269.54,1097.89,1367.22,16.3,8.4,10.5,0.0,-777.7,0.0,81.3,73.4,75.5,12.39719749999999,1,0,8,9251.87485,9193.73,1137.93753,1660.1100000000001,10389.81238,10853.84,-464.02762000000075,-361.00137000000177,2487.1833333333334,24379.740833333333,6598.343333333333
2022-08-26 09:00:00-07:00,56.25118416666667,1.7364441666666668,56.201879166666664,-1.6871391666666666,0.0,66.46259,-1.28125,67.74384,0.0,0.0,2261.7191666666668,23755.2925,7878.170833333334,1787.91623,293.14247,7738.47664,603.61458,1737.82221,1770.89,456.14,7564.53,903.89,1716.84,14.8,7.3,9.9,0.0,-777.7,0.0,79.8,72.3,74.9,10.211405833333338,1,0,9,11264.21508,11052.26,896.75705,1360.03,12160.97213,12412.29,-251.31787000000077,-68.2249899999988,2539.3058333333333,25537.440000000002,6196.201666666667
2022-08-26 10:00:00-07:00,61.56285916666667,2.2336458333333336,60.525126666666665,-1.1959116666666667,0.0,68.14701,-0.56235,71.27527,-2.56591,0.0,2370.6391666666664,24284.009166666667,7741.769166666666,1789.93257,153.47387,8223.89112,573.36355,1863.58288,1835.09,363.51,8262.83,877.81,1882.47,12.6,6.0,8.7,0.0,-777.7,-777.7,77.6,70.9,73.7,6.584150833333325,1,0,10,11877.406570000001,11980.39,726.8374200000001,1241.32,12604.24399,13221.71,-617.4660099999983,219.68171999999868,2522.5214285714287,27050.852857142858,6028.501428571429
2022-08-26 11:00:00-07:00,71.240635,2.111804166666667,70.48335583333333,-1.3545241666666668,0.0,68.3554,-1.97043,70.32583,0.0,0.0,2455.2258333333334,25301.6775,7558.633333333334,1783.37026,139.22075,8542.09787,724.22566,1916.35907,1860.94,322.81,8551.63,1092.98,1975.67,9.6,4.3,7.0,0.0,0.1,-777.7,74.6,69.2,72.0,-2.8852349999999944,1,0,11,12241.8272,12388.24,863.44641,1415.79,13105.27361,13804.029999999999,-698.7563899999986,198.0637799999986,2607.185,28357.000833333335,6065.331666666666
2022-08-26 12:00:00-07:00,74.35199916666666,5.314134166666666,70.40622416666666,-1.36836,0.0,73.89726,-1.18835,77.94624,-2.86063,0.0,2735.101666666667,27605.287500000002,7676.293333333334,1760.53309,110.15609,8604.33256,1118.42416,1935.12719,1854.99,343.44,8545.28,1419.63,2005.57,6.7,3.0,5.6,-777.7,0.2,-777.7,71.6,67.8,70.5,-0.4547391666666556,1,0,12,12299.992839999999,12405.84,1228.58025,1763.0700000000002,13528.573089999998,14168.91,-640.3369100000018,327.86247000000003,3484.9366666666665,29644.604166666668,6426.186666666667
2022-08-26 13:00:00-07:00,73.82767416666667,2.5292075,73.02420666666667,-1.7257425,0.0,77.21922,-0.80579,81.38626,-3.36125,0.0,2910.2258333333334,29466.754166666666,7850.72,1754.66583,109.20346,8624.48002,1291.40777,1907.04862,1849.86,351.77,8464.11,1798.59,2001.65,5.1,2.8,5.1,0.1,0.3,-777.7,70.1,67.4,70.1,3.391545833333339,1,0,13,12286.19447,12315.62,1400.61123,2150.3599999999997,13686.8057,14465.98,-779.1742999999988,-58.16632000000027,3707.8958333333335,31226.485,7107.168333333334
2022-08-26 14:00:00-07:00,77.47789833333333,10.075591666666666,70.81963583333334,-3.4173291666666668,0.0,79.59509,-0.75918,84.45011,-4.09583,0.0,3550.7274999999995,31200.361666666668,8032.185833333333,1755.62781,58.20771,8356.47129,1572.28013,1884.69391,1841.5,441.67,8322.84,2199.88,1967.78,4.3,2.7,4.8,0.1,0.4,-777.7,69.2,67.3,69.8,2.1171916666666704,1,0,14,11996.79301,12132.12,1630.48784,2641.55,13627.28085,14773.670000000002,-1146.3891500000027,-333.16793999999936,4190.776666666667,33225.90666666667,7021.060833333333
2022-08-26 15:00:00-07:00,91.76744166666667,17.083725833333332,76.55498666666666,-1.8712725,0.0,82.2906,0.0,86.942,-4.6514,0.0,3850.2258333333334,33601.53083333333,8260.588333333333,1777.38251,122.59625,7207.58965,1974.97348,1835.19433,1832.2,550.06,7904.79,2539.15,1893.08,3.7,2.5,4.6,0.2,0.4,0.1,68.5,67.0,69.5,-9.476841666666672,1,0,15,10820.16649,11630.07,2097.56973,3089.21,12917.736219999999,14719.279999999999,-1801.54378,-49.72107999999935,4366.776666666667,35371.573333333334,6960.535833333332
2022-08-26 16:00:00-07:00,96.00268333333334,29.589504166666668,67.73464583333333,-1.3214683333333335,0.0,87.5233,0.0,92.32416,-4.80086,0.0,3804.08,34730.284999999996,8808.255,1644.46646,266.0184,6710.74068,2129.69355,1683.71492,1784.63,692.53,7119.78,2805.44,1743.97,3.2,2.2,4.3,0.3,0.5,0.1,68.0,66.7,69.3,-8.479383333333331,1,0,16,10038.92206,10648.38,2395.71195,3497.9700000000003,12434.634010000002,14146.349999999999,-1711.715989999997,-445.4429799999998,4545.525000000001,36578.27333333333,7296.4975
2022-08-26 17:00:00-07:00,119.84386833333333,42.4092925,79.8596175,-2.4250425,0.0,99.18763,0.0,104.30922,-5.12158,0.0,3925.0633333333335,35310.63,9722.846666666666,1430.74228,359.29861,4958.46157,2028.77967,1338.51432,1560.89,810.27,5477.59,2919.57,1407.06,,2.0,4.0,,0.5,0.1,,66.5,68.9,-20.656238333333334,1,0,17,7727.71817,8445.54,2388.0782799999997,3729.84,10115.79645,12175.380000000001,-2059.583550000001,-126.95525000000089,4565.409166666666,36440.74916666667,8074.9975
2022-08-26 18:00:00-07:00,124.65089916666666,36.015454166666665,91.75213583333334,-3.11669,0.0,128.87375,0.0,133.74196,-4.86821,0.0,3847.7308333333335,34110.144166666665,10101.040833333334,660.61791,446.46494,1731.27613,1985.23787,575.08052,804.14,908.78,1984.08,2875.92,673.93,,1.9,3.8,,0.6,0.1,,66.2,68.7,4.222850833333339,1,0,18,2966.97456,3462.1499999999996,2431.7028099999998,3784.7,5398.677369999999,7246.849999999999,-1848.17263,-111.26268000000073,4352.69,34751.284166666665,8865.911666666667
2022-08-26 19:00:00-07:00,110.88872333333332,36.97518,75.70582833333333,-1.7922866666666666,0.0,140.58058,0.0,144.31844,-3.73785,0.0,3737.6425,31723.711666666666,10563.224166666667,35.15355,592.89785,11.71473,1957.61419,42.15442,69.42,1000.69,98.15,2706.56,46.87,,1.7,3.6,,0.7,0.2,,66.0,68.4,29.69185666666668,1,0,19,89.0227,214.44,2550.51204,3707.25,2639.53474,3921.69,-1282.15526,73.55773999999974,3918.6883333333335,33159.04083333333,9185.635833333334
2022-08-26 20:00:00-07:00,139.23820333333333,45.40079583333334,96.37887333333333,-2.5414641666666666,0.0,117.13938,0.0,120.84946,-3.71008,0.0,3501.9600000000005,29596.299166666664,11000.907500000001,-5.69838,916.03289,-38.47746,1999.95055,15.00262,0.0,1025.34,0.17,2583.17,0.0,,1.5,3.4,,0.8,0.2,,65.7,68.2,-22.09882333333333,1,0,20,-29.17322,0.17,2915.98344,3608.51,2886.81022,3608.6800000000003,-721.8697800000004,330.3929900000003,3143.7666666666664,31011.850833333334,9580.964166666667
2022-08-26 21:00:00-07:00,117.68124333333333,25.221926666666665,94.731655,-2.2723383333333333,0.0,108.19237,0.0,112.11644,-3.92408,0.0,3167.1458333333335,27544.7375,10497.594166666666,-4.94707,952.35176,-37.0564,2059.9395,15.71609,0.0,1034.31,0.0,2509.31,0.0,,1.4,3.2,,0.9,0.2,,65.6,68.0,-9.48887333333333,1,0,21,-26.28737999999999,0.0,3012.29126,3543.62,2986.0038799999998,3543.62,-557.6161200000001,371.6780299999996,3066.9383333333335,28697.069166666668,9377.6725
2022-08-26 22:00:00-07:00,104.36255833333333,16.116475833333332,90.507655,-2.2615716666666668,0.0,86.62694,-2.73455,89.36149,0.0,0.0,2653.773333333333,25288.563333333335,10853.025833333333,-4.5219,954.84051,-36.22916,1936.10849,15.95358,0.0,1062.66,0.0,2455.84,0.0,1.8,1.4,3.1,0.9,0.9,0.3,65.9,65.5,67.8,-17.73561833333332,1,0,22,-24.79748,0.0,2890.949,3518.5,2866.15152,3518.5,-652.3484800000001,177.40335000000005,2514.5641666666666,25357.0325,9974.305833333334
2022-08-26 23:00:00-07:00,87.04667583333332,10.625411666666666,78.36902500000001,-1.9477583333333335,0.0,84.34596,-1.51905,85.865,0.0,0.0,2427.2683333333334,22266.74,10507.200833333334,-4.49046,1010.62432,-36.57442,1900.53553,15.98117,0.0,1096.22,0.0,2335.66,0.0,1.9,1.7,3.2,0.8,0.8,0.3,66.2,65.9,67.9,-2.7007158333333194,1,0,23,-25.083710000000004,0.0,2911.15985,3431.88,2886.07614,3431.88,-545.80386,152.54431999999997,2341.601666666667,22981.796666666665,9618.410833333333
2022-08-27 00:00:00-07:00,79.23605333333333,5.879636666666666,75.42405666666666,-2.0676383333333335,0.0,75.79126,-6.15891,85.16073,-3.21056,0.0,2493.6,20592.696666666667,10519.18,-4.55723,875.58896,-36.64396,1906.98167,15.98062,0.0,1059.63,0.0,2214.51,0.0,3.6,3.1,4.0,0.3,0.3,0.2,68.3,67.8,68.9,-3.4447933333333367,0,1,0,-25.220569999999995,0.0,2782.57063,3274.1400000000003,2757.35006,3274.1400000000003,-516.7899400000001,-105.4358000000002,1891.0166666666667,21581.5525,9148.079166666666
2022-08-27 01:00:00-07:00,80.52085083333334,9.191090833333334,72.393735,-1.0639758333333333,0.0,74.4273,-3.35776,81.12752,-3.34245,0.0,2212.8433333333332,18824.4575,10769.13,-4.61801,850.7468,-35.97587,1774.38309,15.93757,0.0,1069.12,0.0,2148.3,0.0,6.3,5.4,5.6,0.1,0.1,0.1,71.2,70.3,70.5,-6.093550833333339,0,1,1,-24.656309999999998,0.0,2625.12989,3217.42,2600.4735800000003,3217.42,-616.9464199999998,-411.0288399999995,1969.8466666666666,20348.350833333334,8974.908333333333
2022-08-27 02:00:00-07:00,80.93486833333334,8.709274166666667,73.40139333333333,-1.1758,0.0,72.37223,-6.21805,82.04435,-3.45407,0.0,2182.4675,17936.982500000002,10914.415833333334,-4.53519,913.87449,-35.65833,1637.24171,15.88823,0.0,1069.07,0.0,2084.26,0.0,9.7,7.9,7.6,0.0,-777.7,-777.7,74.7,72.8,72.6,-8.56263833333334,0,1,2,-24.30529,0.0,2551.1162,3153.33,2526.81091,3153.33,-626.5190899999998,-707.2995099999998,1933.3841666666667,18640.239166666666,9068.57
2022-08-27 03:00:00-07:00,81.56719083333333,8.958715,73.5487875,-0.9403141666666667,0.0,70.57262,-4.10142,78.16816,-3.49412,0.0,2195.4266666666667,17302.351666666666,10577.1725,-4.58569,995.63058,-35.45739,1567.41429,4.90121,0.0,1055.31,0.0,1975.36,0.0,12.4,9.0,9.1,-777.7,-777.7,-777.7,77.4,74.0,74.1,-10.994570833333327,0,1,3,-35.14187,0.0,2563.0448699999997,3030.67,2527.903,3030.67,-502.7670000000003,-870.9337400000002,1801.006666666667,17929.240833333333,8854.023333333333
2022-08-27 04:00:00-07:00,85.038035,4.291343333333333,81.9290975,-1.182405,0.0,70.39787,-4.30227,78.07289,-3.37275,0.0,2077.215833333333,16568.27666666667,10506.135833333334,-4.59148,920.39623,-35.53934,1399.8868,4.77514,0.0,1011.34,0.0,1832.45,0.0,14.0,9.4,10.1,0.0,-777.7,-777.7,79.0,74.4,75.1,-14.640164999999996,0,1,4,-35.35568,0.0,2320.28303,2843.79,2284.92735,2843.79,-558.86265,-1048.8309500000003,1925.6325,17763.210833333334,8755.3175
