,RT_LMP,RT_MCC,RT_MCE,RT_MCL,RT_MGHG,DA_LMP,DA_MCC,DA_MCE,DA_MCL,DA_MGHG,Export,Generation,Import,NP15_Solar_Renewable Forecast RTD,NP15_Wind_Renewable Forecast RTD,SP15_Solar_Renewable Forecast RTD,SP15_Wind_Renewable Forecast RTD,ZP26_Solar_Renewable Forecast RTD,renewables_rtd,HLY-CLDH-NORMAL_USW00023129,HLY-CLDH-NORMAL_USW00023174,HLY-CLDH-NORMAL_USW00023188,HLY-HTDH-NORMAL_USW00023129,HLY-HTDH-NORMAL_USW00023174,HLY-HTDH-NORMAL_USW00023188,HLY-TEMP-NORMAL_USW00023129,HLY-TEMP-NORMAL_USW00023174,HLY-TEMP-NORMAL_USW00023188,DART,friday,weekend,hour,Total_Solar_Forecast_RTD,Total_Wind_Forecast_RTD,Total_Wind_Solar_Forecast_RTD,renew_forecast_error,prev_day_renew_forecast_error,prev_day_Export,prev_day_Generation,prev_day_Import
2022-08-28 06:00:00+00:00,72.92693416666667,6.5064725,68.38442583333334,-1.9639675,0.0,75.3017,-4.46258,83.01862,-3.25433,0.0,2279.4758333333334,19116.7075,10777.889166666666,0.0,1090.86,0.0,1573.0,0.0,2611.41,2.0,1.7,3.2,0.8,0.8,0.3,66.2,65.9,67.9,2.3747658333333277,0,1,6,0.0,2663.8599999999997,2663.8599999999997,-52.44999999999982,-5.110000000000127,2427.2683333333334,22266.74,10507.200833333334
2022-08-28 07:00:00+00:00,68.89022166666666,1.2132700000000003,70.13275333333333,-2.455804166666667,0.0,77.90381,-3.32249,84.60192,-3.37562,0.0,2187.3908333333334,17852.224166666667,10458.313333333334,0.0,1057.11,0.0,1460.06,0.0,2494.25,3.6,3.1,4.1,0.3,0.3,0.2,68.4,67.8,68.9,9.013588333333331,0,1,7,0.0,2517.17,2517.17,-22.920000000000073,-87.13000000000011,2493.6,20592.696666666667,10519.18
2022-08-28 08:00:00+00:00,64.9762325,-0.48268416666666664,68.46227666666667,-3.0033616666666667,0.0,73.95076,-4.21447,81.38821,-3.22297,0.0,1970.515,17052.01166666667,9742.329166666666,0.0,1033.65,0.0,1675.87,0.0,2835.15,6.4,5.5,5.7,0.1,0.1,0.1,71.3,70.4,70.6,8.974527500000008,0,1,8,0.0,2709.52,2709.52,125.63000000000011,-36.38000000000011,2212.8433333333332,18824.4575,10769.13
2022-08-28 09:00:00+00:00,63.76978,1.8170149999999998,64.77577416666666,-2.8230091666666666,0.0,75.05343,-4.50823,82.31084,-2.74918,0.0,1799.4708333333335,15828.645833333334,9835.888333333334,0.0,1017.8,0.0,1807.51,0.0,2694.78,9.8,8.0,7.8,-777.7,-777.7,-777.7,74.8,72.9,72.8,11.283650000000009,0,1,9,0.0,2825.31,2825.31,-130.52999999999975,-98.86999999999989,2182.4675,17936.982500000002,10914.415833333334
2022-08-28 10:00:00+00:00,63.03870416666667,0.9595908333333334,64.86833,-2.7892175,0.0,73.60591,-5.42009,81.72286,-2.69685,0.0,1672.5491666666667,15303.894999999999,9386.655833333332,0.0,976.12,0.0,1686.94,0.0,2626.92,12.6,9.2,9.3,-777.7,-777.7,-777.7,77.6,74.1,74.3,10.567205833333325,0,1,10,0.0,2663.06,2663.06,-36.13999999999987,-53.289999999999964,2195.4266666666667,17302.351666666666,10577.1725
2022-08-28 11:00:00+00:00,63.310565,1.6178016666666668,64.58805083333333,-2.895285,0.0,74.7315,-4.09893,81.65571,-2.82529,0.0,1609.7141666666666,14961.085833333333,9114.14,0.0,1041.14,0.0,1531.58,0.0,2453.33,14.3,9.6,10.3,0.0,-777.7,-777.7,79.3,74.6,75.3,11.420935,0,1,11,0.0,2572.7200000000003,2572.7200000000003,-119.39000000000033,-158.84000000000015,2077.215833333333,16568.27666666667,10506.135833333334
2022-08-28 12:00:00+00:00,63.6924225,0.9904766666666666,65.60804833333333,-2.906105,0.0,73.68248,-5.68274,82.11611,-2.75089,0.0,1600.3025,14576.9125,9493.074166666667,0.0,992.56,0.0,1305.83,0.0,2141.21,15.6,9.8,10.8,0.0,-777.7,-777.7,80.6,74.8,75.8,9.990057499999999,0,1,12,0.0,2298.39,2298.39,-157.17999999999984,-136.71000000000004,2122.4708333333333,16200.2675,10896.515833333333
2022-08-28 13:00:00+00:00,70.18795416666667,3.01449,68.65535666666666,-1.4818925,0.0,77.04443,-4.53556,84.23334,-2.65335,0.0,2239.431666666667,14988.378333333334,9555.301666666666,0.0,887.31,0.39,1029.15,0.0,2073.42,16.7,9.7,11.1,0.0,0.0,0.0,81.7,74.7,76.1,6.856475833333334,0,1,13,0.39,1916.46,1916.8500000000001,156.56999999999994,176.62000000000035,2256.6391666666664,16350.201666666668,10476.488333333333
2022-08-28 14:00:00+00:00,60.530345000000004,0.45036583333333335,61.82387083333333,-1.7438908333333334,0.0,70.70699,-0.7558,74.23163,-2.76884,0.0,2481.0525000000002,15962.775833333333,9221.506666666666,133.29,896.39,1251.55,873.93,100.79,6031.84,17.2,9.2,11.1,0.0,0.0,0.0,82.2,74.2,76.1,10.176645,0,1,14,1485.6299999999999,1770.32,3255.95,2775.8900000000003,2711.9799999999996,2339.5116666666668,16868.83916666667,10289.305833333334
2022-08-28 15:00:00+00:00,43.98061916666666,11.203850000000001,33.99337166666667,-1.2166025,0.0,56.99199,-2.72231,61.68195,-1.96765,0.0,2488.5099999999998,18207.014166666664,7549.194166666667,1265.59,739.67,5510.47,603.56,1103.46,10739.05,16.6,8.5,10.8,0.0,-777.7,0.0,81.6,73.5,75.8,13.011370833333338,0,1,15,7879.52,1343.23,9222.75,1516.2999999999993,1551.5499999999993,2459.9283333333333,18568.83166666667,9874.328333333333
2022-08-28 16:00:00+00:00,35.21409666666667,5.783441666666666,30.906598333333335,-1.4759433333333334,0.0,46.94089,-3.99321,52.607,-1.6729,0.0,2617.6783333333333,19210.563333333335,7074.050833333334,1760.87,562.87,7687.28,372.46,1675.27,12151.07,15.1,7.5,10.1,0.0,-777.7,0.0,80.1,72.5,75.1,11.726793333333333,0,1,16,11123.42,935.3299999999999,12058.75,92.31999999999971,232.03000000000065,2493.935,19719.968333333334,9137.4625
2022-08-28 17:00:00+00:00,32.3207325,-6.45442,40.66598833333334,-1.8908375,0.0,46.83647,-3.5899,52.01812,-1.59175,0.0,3002.974166666667,19655.596666666668,7002.923333333333,1851.65,468.3,8460.23,240.82,1879.17,12797.31,12.8,6.2,8.9,0.0,-777.7,-777.7,77.8,71.1,73.9,14.5157375,0,1,17,12191.05,709.12,12900.17,-102.86000000000058,-25.470000000001164,2600.1325,20078.359166666665,8798.856666666667
2022-08-28 18:00:00+00:00,50.3354425,-1.7689358333333332,54.394264166666666,-2.2898841666666665,0.0,47.71259,-4.04483,53.47946,-1.72204,0.0,3119.1866666666665,20780.893333333333,6917.951666666667,1835.14,355.87,8812.71,216.47,1974.97,13101.96,9.8,4.5,7.1,0.0,0.1,-777.7,74.8,69.4,72.1,-2.6228525000000005,0,1,18,12622.819999999998,572.34,13195.159999999998,-93.19999999999891,-421.8600000000006,2839.8841666666667,20934.395,8682.321666666667
2022-08-28 19:00:00+00:00,61.292300833333336,0.0,63.757263333333334,-2.464964166666667,0.0,53.67514,-5.41767,61.09679,-2.00397,0.0,3319.0558333333333,21189.900833333333,7090.659166666667,1821.29,313.83,8889.7,251.31,1994.53,13168.44,6.9,3.2,5.7,-777.7,0.2,-777.7,71.9,68.0,70.7,-7.617160833333337,0,1,19,12705.520000000002,565.14,13270.660000000002,-102.22000000000116,-162.85000000000036,2994.284166666667,22053.069166666668,8855.6975
2022-08-28 20:00:00+00:00,80.48817333333334,0.0,83.94660916666668,-3.458436666666667,0.0,61.29302,-4.52441,67.81807,-2.00063,0.0,3428.304166666667,22031.946666666667,7162.069166666667,1797.57,341.94,8858.93,287.0,1998.45,12733.83,5.4,3.0,5.3,0.1,0.3,-777.7,70.3,67.6,70.2,-19.195153333333337,0,1,20,12654.95,628.94,13283.890000000001,-550.0600000000013,164.17999999999847,3154.974166666667,23596.501666666667,8973.254166666668
2022-08-28 21:00:00+00:00,85.37752083333334,0.0,89.18389166666667,-3.806369166666667,0.0,63.84304,-4.06444,70.26124,-2.35375,0.0,3671.0983333333334,23630.6075,7450.990833333333,1802.95,417.82,8314.39,393.82,1970.85,12671.36,4.5,2.8,5.0,0.1,0.4,-777.7,69.4,67.5,69.9,-21.534480833333333,0,1,21,12088.19,811.64,12899.83,-228.46999999999935,-23.639999999999418,3537.096666666667,25409.49666666667,9063.150833333333
2022-08-28 22:00:00+00:00,90.945785,0.0,95.54208249999999,-4.5962966666666665,0.0,66.96913,-4.58246,71.55159,0.0,0.0,3828.1391666666664,25154.3325,7562.9425,1784.28,581.48,7926.38,394.64,1920.84,12179.61,3.9,2.6,4.7,0.2,0.4,0.1,68.7,67.3,69.6,-23.976654999999994,0,1,22,11631.5,976.12,12607.62,-428.0100000000002,-201.82000000000153,3860.5916666666667,27075.74666666667,9586.599166666667
2022-08-28 23:00:00+00:00,79.64883999999999,0.0,84.30433166666667,-4.655494166666666,0.0,70.8856,-3.12633,77.25671,-3.24478,0.0,4083.183333333333,27013.35666666667,8079.368333333333,1806.46,627.34,7617.58,371.14,1837.18,11266.53,3.4,2.4,4.5,0.3,0.5,0.1,68.1,66.9,69.4,-8.763239999999996,0,1,23,11261.220000000001,998.48,12259.7,-993.1700000000001,-524.260000000002,3951.513333333334,28657.939166666667,9866.625833333334
2022-08-29 00:00:00+00:00,197.65329499999999,37.557066666666664,169.2091025,-9.112870833333334,0.0,89.21395,0.0,93.43732,-4.22337,0.0,4405.475833333333,27695.3225,9903.355000000001,1688.49,687.35,6360.48,381.38,1599.89,8706.01,,2.1,4.1,,0.5,0.1,,66.6,69.0,-108.43934499999999,0,0,0,9648.859999999999,1068.73,10717.589999999998,-2011.579999999998,-1716.2399999999998,3984.480833333333,28865.708333333332,10270.276666666667
2022-08-29 01:00:00+00:00,498.59551000000005,151.909815,364.96595083333335,-18.280255,0.0,114.34623,0.0,118.60412,-4.25789,0.0,4352.994166666666,28239.135,10419.461666666668,1138.3,630.15,2968.75,652.05,984.6,4191.4,,2.0,3.9,,0.6,0.1,,66.4,68.8,-384.24928000000006,0,0,1,5091.650000000001,1282.1999999999998,6373.85,-2182.4500000000007,-2719.4699999999993,3764.601666666667,28746.8925,10555.7875
2022-08-29 02:00:00+00:00,99.959905,0.00017833333333333332,104.6366225,-4.676895833333334,0.0,125.90343,0.0,129.43706,-3.53363,0.0,3910.869166666667,26137.500833333335,10847.44,179.52,656.04,284.11,757.34,136.52,1611.8,,1.8,3.7,,0.7,0.2,,66.2,68.5,25.943524999999994,0,0,2,600.15,1413.38,2013.5300000000002,-401.73000000000025,-590.3500000000004,3686.6341666666667,26774.400833333333,10818.980000000001
2022-08-29 03:00:00+00:00,93.81004666666666,0.9215441666666667,97.01077500000001,-4.122275833333333,0.0,109.07025,0.0,113.53206,-4.46181,0.0,3715.8129999999996,24925.324,11079.761999999999,0.0,676.64,0.0,918.68,0.2,1844.55,,1.6,3.5,,0.8,0.2,,65.9,68.3,15.260203333333337,0,0,3,0.2,1595.32,1595.52,249.02999999999997,44.07000000000062,3452.3008333333332,25061.377500000002,10670.800833333333
2022-08-29 04:00:00+00:00,102.59082166666667,13.605863333333334,92.3843875,-3.3994308333333336,0.0,97.42623,-1.66015,99.08638,0.0,0.0,3159.974166666667,23540.803333333333,10596.284166666666,0.0,886.42,0.0,1343.23,0.0,2308.59,,1.5,3.3,,0.8,0.2,,65.7,68.1,-5.1645916666666665,0,0,4,0.0,2229.65,2229.65,78.94000000000005,12.840000000000146,2737.8058333333333,23573.171666666665,10019.23
2022-08-29 05:00:00+00:00,97.00026416666667,10.983329166666666,89.12821083333334,-3.1112750000000005,0.0,84.95693,-2.08487,90.13337,-3.09157,0.0,2052.7291666666665,21393.443333333333,9992.026666666667,0.0,1046.07,0.0,1294.15,0.0,2209.29,1.9,1.5,3.2,0.9,0.9,0.3,66.0,65.7,67.9,-12.043334166666668,0,0,5,0.0,2340.2200000000003,2340.2200000000003,-130.9300000000003,-38.0,2434.2683333333334,21560.508333333335,10663.108333333334
2022-08-29 06:00:00+00:00,80.68436416666667,3.9217391666666668,79.01499166666666,-2.2523683333333335,0.0,83.26854,-2.00269,87.94475,-2.67352,0.0,1924.8908333333331,19145.565,9433.895833333334,0.0,1158.01,0.0,1004.71,0.0,2010.55,2.0,1.8,3.2,0.8,0.8,0.3,66.2,66.0,68.0,2.584175833333333,0,0,6,0.0,2162.7200000000003,2162.7200000000003,-152.1700000000003,-52.44999999999982,2279.4758333333334,19116.7075,10777.889166666666
2022-08-29 07:00:00+00:00,80.70631666666667,0.05824666666666667,83.0268825,-2.3788133333333334,0.0,84.7317,-5.99742,93.97112,-3.242,0.0,1902.8416666666665,17412.9975,9106.485833333334,0.0,1156.63,0.0,680.48,0.0,1735.74,3.7,3.3,4.2,0.3,0.3,0.2,68.4,67.9,69.0,4.0253833333333375,0,0,7,0.0,1837.1100000000001,1837.1100000000001,-101.37000000000012,-22.920000000000073,2187.3908333333334,17852.224166666667,10458.313333333334
2022-08-29 08:00:00+00:00,77.75056666666667,-0.991545,80.77208583333334,-2.0299733333333334,0.0,84.29704,-1.55022,88.97011,-3.12285,0.0,1832.6341666666667,16784.715,8832.118333333334,0.0,1150.74,0.0,460.54,0.0,1505.85,6.5,5.6,5.8,0.1,0.1,0.1,71.4,70.5,70.8,6.546473333333324,0,0,8,0.0,1611.28,1611.28,-105.43000000000006,125.63000000000011,1970.515,17052.01166666667,9742.329166666666
2022-08-29 09:00:00+00:00,78.33784666666666,-1.4118000000000002,81.7293625,-1.9797158333333333,0.0,82.92364,-0.91351,86.80591,-2.96876,0.0,1759.8008333333335,16310.970000000001,8203.050833333333,0.0,1139.71,0.0,302.55,0.0,1383.23,10.0,8.1,7.9,-777.7,-777.7,-777.7,75.0,73.1,72.9,4.585793333333342,0,0,9,0.0,1442.26,1442.26,-59.02999999999997,-130.52999999999975,1799.4708333333335,15828.645833333334,9835.888333333334
2022-08-29 10:00:00+00:00,82.85348916666668,-0.034624166666666664,85.06333916666667,-2.175221666666667,0.0,81.07397,-1.60469,85.50017,-2.82151,0.0,1765.0916666666665,16099.840833333334,7851.232499999999,0.0,1080.25,0.0,249.1,0.0,1283.49,12.8,9.4,9.5,-777.7,-777.7,-777.7,77.8,74.3,74.4,-1.7795191666666739,0,0,10,0.0,1329.35,1329.35,-45.8599999999999,-36.13999999999987,1672.5491666666667,15303.894999999999,9386.655833333332
2022-08-29 11:00:00+00:00,80.54392416666667,-0.03132083333333333,82.71705166666668,-2.1418066666666666,0.0,83.3041,-0.80201,86.88648,-2.78037,0.0,1781.2975,16501.064166666667,7867.8775,0.0,1062.53,0.0,150.22,0.0,1176.29,14.5,9.8,10.4,0.0,-777.7,-777.7,79.5,74.8,75.4,2.760175833333335,0,0,11,0.0,1212.75,1212.75,-36.460000000000036,-119.39000000000033,1609.7141666666666,14961.085833333333,9114.14
2022-08-29 12:00:00+00:00,84.95108416666666,-0.0003575,86.20473666666668,-1.2532958333333333,0.0,84.7466,-4.77327,92.09864,-2.57876,0.0,1799.6175,17485.37166666667,8167.7225,0.0,985.0,0.0,108.67,0.0,1064.94,15.8,9.9,11.0,0.0,-777.7,-777.7,80.8,74.9,76.0,-0.20448416666665992,0,0,12,0.0,1093.67,1093.67,-28.730000000000018,-157.17999999999984,1600.3025,14576.9125,9493.074166666667
2022-08-29 13:00:00+00:00,95.13530333333334,-0.20763166666666666,98.14563416666665,-2.8026991666666667,0.0,105.64,-1.06024,110.2503,-3.55006,0.0,2482.9758333333334,18878.48833333333,8198.905,0.0,988.38,0.18,98.88,0.0,1340.52,17.0,9.9,11.3,0.0,0.0,0.0,82.0,74.9,76.3,10.50469666666666,0,0,13,0.18,1087.26,1087.44,253.07999999999993,156.56999999999994,2239.431666666667,14988.378333333334,9555.301666666666
2022-08-29 14:00:00+00:00,77.3517125,0.0,80.816575,-3.464863333333333,0.0,83.98319,0.0,87.75673,-3.77354,0.0,2835.2616666666668,21092.930833333332,7867.8341666666665,118.88,992.32,1221.78,99.28,90.62,5263.89,17.4,9.4,11.2,0.0,0.0,0.0,82.4,74.4,76.2,6.631477499999988,0,0,14,1431.2799999999997,1091.6000000000001,2522.88,2741.01,2775.8900000000003,2481.0525000000002,15962.775833333333,9221.506666666666
2022-08-29 15:00:00+00:00,66.47568666666668,0.18097166666666667,69.68360583333333,-3.388889166666667,0.0,72.25466,-1.16357,76.54908,-3.13086,0.0,2829.763333333334,23249.0025,6401.183333333333,1053.71,893.67,5345.78,69.26,1051.72,9965.2,16.7,8.6,10.9,0.0,-777.7,0.0,81.7,73.6,75.9,5.778973333333326,0,0,15,7451.21,962.93,8414.14,1551.0600000000013,1516.2999999999993,2488.5099999999998,18207.014166666664,7549.194166666667
2022-08-29 16:00:00+00:00,65.87367666666667,0.5996374999999999,68.68771083333333,-3.4136733333333336,0.0,67.21384,-1.21431,71.24222,-2.81407,0.0,2945.9558333333334,24376.060833333333,6201.29,1659.55,632.35,7509.39,33.91,1646.38,11871.86,15.2,7.6,10.2,0.0,-777.7,0.0,80.2,72.6,75.2,1.3401633333333365,0,0,16,10815.32,666.26,11481.58,390.28000000000065,92.31999999999971,2617.6783333333333,19210.563333333335,7074.050833333334
2022-08-29 17:00:00+00:00,70.82889166666666,0.0,74.38053416666666,-3.5516441666666663,0.0,65.88085,-1.14957,69.95451,-2.9241,0.0,3777.9758333333334,26158.350833333334,6192.698333333334,1806.86,451.79,8305.9,74.65,1864.53,12666.11,12.9,6.2,9.0,0.0,-777.7,-777.7,77.9,71.2,74.0,-4.9480416666666684,0,0,17,11977.29,526.44,12503.730000000001,162.3799999999992,-102.86000000000058,3002.974166666667,19655.596666666668,7002.923333333333
2022-08-29 18:00:00+00:00,68.6300475,0.0,71.86294333333333,-3.232896666666667,0.0,69.29297,-1.13967,73.57426,-3.14162,0.0,3873.7683333333334,26981.19916666667,6086.470833333333,1832.96,325.0,8674.52,179.16,1956.38,12999.21,9.9,4.5,7.2,-777.7,0.1,-777.7,74.9,69.4,72.2,0.6629224999999934,0,0,18,12463.86,504.15999999999997,12968.02,31.18999999999869,-93.19999999999891,3119.1866666666665,20780.893333333333,6917.951666666667
2022-08-29 19:00:00+00:00,76.2761575,0.0,78.26225083333334,-1.9860925,0.0,74.56233,-1.88813,79.89389,-3.44343,0.0,4274.768333333333,28127.890833333335,5912.89,1816.6,288.41,8726.84,333.15,1988.39,12918.29,7.0,3.3,5.8,-777.7,0.2,-777.7,72.0,68.1,70.8,-1.7138274999999936,0,0,19,12531.83,621.56,13153.39,-235.09999999999854,-102.22000000000116,3319.0558333333333,21189.900833333333,7090.659166666667
2022-08-29 20:00:00+00:00,75.28433166666667,0.0,78.97967583333333,-3.695343333333333,0.0,79.20402,-1.4278,84.51088,-3.87905,0.0,4070.5166666666664,29281.9575,6446.0075,1799.09,257.49,8680.74,268.6,1984.79,12783.7,5.5,3.0,5.3,0.1,0.3,-777.7,70.4,67.7,70.3,3.919688333333326,0,0,20,12464.619999999999,526.09,12990.71,-207.0099999999984,-550.0600000000013,3428.304166666667,22031.946666666667,7162.069166666667
2022-08-29 21:00:00+00:00,81.60893,0.0,85.65955416666667,-4.050625,0.0,86.43853,-0.45978,91.48154,-4.58323,0.0,4805.77,31397.60666666667,7227.088333333333,1778.38,290.16,8475.43,279.38,1964.73,12536.41,4.6,2.9,5.0,0.1,0.4,-777.7,69.5,67.5,70.0,4.829599999999999,0,0,21,12218.54,569.54,12788.080000000002,-251.6700000000019,-228.46999999999935,3671.0983333333334,23630.6075,7450.990833333333
2022-08-29 22:00:00+00:00,89.88308583333333,0.0,93.94684916666667,-4.063764166666666,0.0,93.16,0.0,98.06316,-4.90316,0.0,5084.0625,32515.615,7856.8,1797.57,434.12,8175.62,183.43,1919.85,12271.72,4.0,2.7,4.8,0.2,0.4,0.1,68.8,67.3,69.7,3.2769141666666712,0,0,22,11893.04,617.55,12510.59,-238.8700000000008,-428.0100000000002,3828.1391666666664,25154.3325,7562.9425
2022-08-29 23:00:00+00:00,97.88823333333333,0.0,102.62944083333333,-4.741210833333334,0.0,98.87738,0.0,104.66538,-5.788,0.0,5241.528333333333,33345.03333333333,8420.135833333334,1773.56,590.85,7804.63,106.42,1832.54,11504.9,3.5,2.5,4.5,0.3,0.4,0.1,68.2,67.0,69.4,0.9891466666666702,0,0,23,11410.73,697.27,12108.0,-603.1000000000004,-993.1700000000001,4083.183333333333,27013.35666666667,8079.368333333333
2022-08-30 00:00:00+00:00,104.23408666666667,0.0005108333333333333,107.88652,-3.6529458333333333,0.0,116.81632,0.0,122.30795,-5.49163,0.0,5518.666666666667,35411.839166666665,8007.32,1647.92,831.15,6678.09,172.45,1588.66,9438.37,,2.2,4.2,,0.5,0.1,,66.7,69.1,12.582233333333335,0,0,0,9914.67,1003.5999999999999,10918.27,-1479.8999999999996,-2011.579999999998,4405.475833333333,27695.3225,9903.355000000001
2022-08-30 01:00:00+00:00,194.27234583333333,21.765116666666668,176.55780666666666,-4.05058,0.0,157.28294,0.0,161.78046,-4.4975,0.0,5279.0233333333335,35261.894166666665,8551.8675,1089.69,926.87,3523.9,453.31,939.87,4444.02,,2.0,4.0,,0.6,0.1,,66.5,68.8,-36.989405833333336,0,0,1,5553.46,1380.18,6933.64,-2489.62,-2182.4500000000007,4352.994166666666,28239.135,10419.461666666668
2022-08-30 02:00:00+00:00,128.63227833333335,3.275171666666667,127.56729833333333,-2.2101933333333332,0.0,171.47234,0.0,174.72217,-3.24983,0.0,4788.4775,32977.40333333333,8900.7025,149.78,1052.69,343.15,319.42,107.99,1559.67,,1.9,3.8,,0.6,0.2,,66.2,68.6,42.84006166666666,0,0,2,600.92,1372.1100000000001,1973.0300000000002,-413.3600000000001,-401.73000000000025,3910.869166666667,26137.500833333335,10847.44
2022-08-30 03:00:00+00:00,111.60213083333333,0.0,113.48530833333332,-1.8831783333333334,0.0,133.91063,0.0,137.10518,-3.19455,0.0,4227.871666666667,30545.666666666668,8995.109166666667,0.0,1028.38,0.0,483.74,0.1,1670.98,,1.7,3.5,,0.7,0.2,,66.0,68.3,22.308499166666664,0,0,3,0.1,1512.1200000000001,1512.22,158.76,249.02999999999997,3715.8129999999996,24925.324,11079.761999999999
2022-08-30 04:00:00+00:00,107.5252575,6.5e-05,109.85002916666667,-2.3248349999999998,0.0,120.58921,0.0,123.9482,-3.359,0.0,3723.9449999999997,27951.924166666668,9067.7525,0.0,1091.59,0.0,740.87,0.0,1753.23,,1.6,3.3,,0.8,0.2,,65.7,68.1,13.0639525,0,0,4,0.0,1832.46,1832.46,-79.23000000000002,78.94000000000005,3159.974166666667,23540.803333333333,10596.284166666666
2022-08-30 05:00:00+00:00,105.20957,0.29362000000000005,107.53949,-2.6235399999999998,0.0,98.71936,-0.30935,102.34468,-3.31597,0.0,2267.0691666666667,24909.022500000003,8869.005,0.0,1075.13,0.0,637.11,0.0,1606.88,1.9,1.6,3.2,0.9,0.9,0.3,66.1,65.7,67.9,-6.490210000000005,0,0,5,0.0,1712.2400000000002,1712.2400000000002,-105.36000000000013,-130.9300000000003,2052.7291666666665,21393.443333333333,9992.026666666667
2022-08-30 06:00:00+00:00,95.84102833333333,-0.8699858333333333,98.73346416666668,-2.0224508333333335,0.0,96.17758,-1.56592,101.23615,-3.49265,0.0,2096.0183333333334,22586.24666666667,8646.375,0.0,1019.39,0.0,538.28,0.0,1546.48,2.1,1.8,3.3,0.8,0.8,0.3,66.3,66.0,68.0,0.33655166666667924,0,0,6,0.0,1557.67,1557.67,-11.190000000000055,-152.1700000000003,1924.8908333333331,19145.565,9433.895833333334
2022-08-30 07:00:00+00:00,101.40424333333334,-0.13590583333333334,104.66902916666668,-3.128878333333333,0.0,109.76428,0.0,112.70591,-2.94162,0.0,2128.224166666667,21041.59,7788.1175,0.0,1152.71,0.0,400.15,0.0,1516.53,3.8,3.3,4.2,0.3,0.3,0.2,68.5,68.0,69.1,8.360036666666659,0,0,7,0.0,1552.8600000000001,1552.8600000000001,-36.330000000000155,-101.37000000000012,1902.8416666666665,17412.9975,9106.485833333334
2022-08-30 08:00:00+00:00,95.51268750000001,-0.05491583333333334,98.32964333333332,-2.7620400000000003,0.0,95.02,0.0,97.11774,-2.09774,0.0,1965.925,20215.718333333334,7251.049166666667,0.0,1137.76,0.0,306.4,0.0,1387.99,6.6,5.7,5.9,0.1,0.1,0.1,71.5,70.6,70.8,-0.4926875000000166,0,0,8,0.0,1444.1599999999999,1444.1599999999999,-56.169999999999845,-105.43000000000006,1832.6341666666667,16784.715,8832.118333333334
2022-08-30 09:00:00+00:00,89.3234725,0.0,92.14007166666666,-2.8166008333333337,0.0,92.35653,-0.4224,94.80781,-2.02889,0.0,1759.1733333333334,19537.460833333334,6910.499166666667,0.0,1133.25,0.0,204.71,0.0,1300.64,10.1,8.2,8.0,-777.7,-777.7,-777.7,75.1,73.2,73.0,3.0330575000000124,0,0,9,0.0,1337.96,1337.96,-37.319999999999936,-59.02999999999997,1759.8008333333335,16310.970000000001,8203.050833333333
2022-08-30 10:00:00+00:00,87.24092166666667,0.0,89.92832583333335,-2.6874008333333332,0.0,90.87272,-1.04417,93.96534,-2.04844,0.0,1697.8383333333334,19124.4975,6896.670833333334,0.0,1095.84,0.0,169.17,0.0,1211.9,13.0,9.5,9.6,-777.7,-777.7,-777.7,78.0,74.4,74.6,3.631798333333336,0,0,10,0.0,1265.01,1265.01,-53.1099999999999,-45.8599999999999,1765.0916666666665,16099.840833333334,7851.232499999999
2022-08-30 11:00:00+00:00,85.22939833333334,0.000105,88.03569083333333,-2.8064016666666665,0.0,92.17553,-0.56121,94.79377,-2.05702,0.0,1669.3366666666668,18971.713333333333,7031.185833333333,0.0,1010.78,0.0,141.13,0.0,1109.06,14.6,9.9,10.6,0.0,-777.7,-777.7,79.6,74.9,75.6,6.946131666666659,0,0,11,0.0,1151.9099999999999,1151.9099999999999,-42.84999999999991,-36.460000000000036,1781.2975,16501.064166666667,7867.8775
2022-08-30 12:00:00+00:00,97.97099416666667,0.00027583333333333333,101.40357666666667,-3.4328575000000003,0.0,102.97991,0.0,105.5122,-2.53229,0.0,1840.0625,20040.983333333334,7024.481666666667,0.0,994.89,0.0,104.08,0.0,1138.5,15.9,10.0,11.1,0.0,-777.7,-777.7,80.9,75.0,76.1,5.008915833333333,0,0,12,0.0,1098.97,1098.97,39.52999999999997,-28.730000000000018,1799.6175,17485.37166666667,8167.7225
2022-08-30 13:00:00+00:00,103.99195083333332,0.0,107.44981250000001,-3.4578633333333335,0.0,130.04048,0.0,131.56667,-1.52617,0.0,4474.61,21384.974166666667,8467.848333333333,0.0,999.51,0.05,124.49,0.0,1310.84,17.1,9.9,11.4,0.0,0.0,0.0,82.1,74.9,76.4,26.048529166666682,0,0,13,0.05,1124.0,1124.05,186.78999999999996,253.07999999999993,2482.9758333333334,18878.48833333333,8198.905
2022-08-30 14:00:00+00:00,75.38482916666666,0.0,79.10656999999999,-3.7217416666666665,0.0,100.9962,0.0,103.96973,-2.97353,0.0,4643.1866666666665,22587.489166666666,8548.481666666667,113.03,1018.7,1143.33,82.15,95.19,5371.93,17.6,9.4,11.4,0.0,0.0,0.0,82.6,74.4,76.4,25.61137083333334,0,0,14,1351.55,1100.8500000000001,2452.4,2919.53,2741.01,2835.2616666666668,21092.930833333332,7867.8341666666665
